457	YOL142W	2.5684886
458	YBR189W	2.5684886
459	YBR011C	2.5684886
460	YPR046W	2.5684886
461	YIL069C	2.5684886
462	YBL084C	2.5684886
463	YPR173C	2.5684886
464	YKL191W	2.5684886
465	YCR077C	2.5684886
466	YOR244W	2.5684886
467	YNL059C	2.5684886
468	YDL002C	2.5684886
469	YOL054W	2.5684886
470	YOL012C	2.5684886
471	YEL030W	2.5684886
472	YNL162W	2.5684886
473	YPL151C	2.5684886
474	YMR128W	2.5684886
475	YIL105C	2.5684886
476	YBL071W-A	2.5684886
477	YPL181W	2.5684884
478	YMR263W	2.5684884
479	YBR095C	2.5684884
480	YDR485C	2.5684884
481	YGL200C	2.5684884
482	YLR196W	2.4972792
483	YMR125W	2.4972792
484	YHL014C	2.4972792
485	YDR324C	2.4972792
486	YEL044W	2.4972792
487	YLR203C	2.4972792
488	YLR135W	2.4972792
489	YGR207C	2.4972792
490	YDR028C	2.4972792
491	YOR093C	2.4972792
492	YKR024C	2.4972792
493	YHR039C	2.4972792
494	YER131W	2.4972792
495	YJL128C	2.4972792
496	YER112W	2.4972792
497	YDR405W	2.4972792
498	YLR222C	2.4972792
499	YOR209C	2.4972792
500	YML011C	2.4972792
501	YDR322W	2.4972792
502	YKR022C	2.4972792
503	YPL016W	2.4972792
504	YBR278W	2.4972792
505	YNL306W	2.4972792
506	YML098W	2.4972792
507	YLL036C	2.4972792
508	YLR314C	2.4972792
509	YPL209C	2.4972792
510	YGR005C	2.4972792
511	YDR328C	2.4972792
512	YLR002C	2.4972792
513	YDL087C	2.4972792
514	YPR049C	2.4972792
515	YDR254W	2.4972792
516	YBR211C	2.4972792
517	YER151C	2.4972792
518	YMR083W	2.4972792
519	YLL004W	2.4972792
520	YOL068C	2.4972792
521	YML056C	2.4972792
522	YJL063C	2.4972792
523	YDR293C	2.4972792
524	YMR224C	2.4972792
525	YGR185C	2.4972792
526	YOR217W	2.4972792
527	YJL047C	2.4972792
528	YDR225W	2.4972792
529	YNL261W	2.4972792
530	YDR075W	2.4972792
531	YPL138C	2.4972792
532	YHR119W	2.4972792
533	YDR060W	2.4972792
534	YCR087C-A	2.4972792
535	YDL168W	2.4972792
536	YER110C	2.4972792
537	YHR062C	2.4972792
538	YAL029C	2.4972792
539	YER049W	2.4972792
540	YNL312W	2.4972792
541	YPL139C	2.4972792
542	YLR075W	2.4972792
543	YDR362C	2.4972792
544	YHR143W-A	2.4136205
545	YJL154C	2.4136205
546	YGR200C	2.4136205
547	YLR258W	2.4136205
548	YKL007W	2.4136205
549	YOR039W	2.4136205
550	YOR124C	2.4136205
551	YER125W	2.4136205
552	YPL213W	2.4136205
553	YMR193W	2.4136205
554	YJL041W	2.4136205
555	YMR213W	2.4136205
556	YDR359C	2.4136205
557	YEL055C	2.4136205
558	YDR311W	2.4136205
559	YHR081W	2.4136205
560	YDR234W	2.4136205
561	YKL212W	2.4136205
562	YER027C	2.4136205
563	YDR320C-A	2.4136205
564	YDR201W	2.4136205
565	YOR057W	2.4136205
566	YNL287W	2.4136205
567	YKL054C	2.4136205
568	YGL092W	2.4136205
569	YFR019W	2.4136205
570	YPR025C	2.4136205
571	YDL092W	2.4136205
572	YJL076W	2.4136205
573	YDR227W	2.4136205
574	YGL049C	2.4136205
575	YMR239C	2.4136205
576	YER064C	2.4136205
577	YIL071C	2.4136205
578	YLR409C	2.4136205
